EdgeID,label,FromNodeId,ToNodeId,grossTx,grossTxFreq
678,Fav,3914,1076,10000,< 5/year
679,Fav,4366,1069,10000,< 50 / year
680,Fav,3013,4857,5000,< 3 / year
681,Fav,7850,2298,10000,< 15/year
682,Fav,2789,5482,5000,< 5/year
683,Fav,40,3248,50,< 25 / year
684,Fav,5080,6045,1000,< 5/year
685,Fav,494,3862,1000,< 15/year
686,Fav,7714,8045,2000,> 400 / year
687,Fav,4941,1097,1000,< 3 / year
688,Fav,1782,7426,50,< 1 / year
689,Fav,2403,2396,50,< 5/year
690,Fav,6085,1463,50,< 15/year
691,Fav,2919,7841,10000,< 50 / year
692,Fav,6235,1997,2000,< 1 / year
693,Fav,3710,8486,100,<100 / year
694,Fav,6967,8092,100,< 1 / year
695,Fav,1290,4260,800,< 15/year
696,Fav,6906,3711,20000,< 3 / year
697,Fav,8944,3837,50,<100 / year
698,Fav,6249,6604,0,< 5/year
699,Fav,5591,800,0,< 5/year
700,Fav,2742,398,900,< 15/year
701,Fav,413,4935,500,< 5/year
702,Fav,4490,8605,500,< 1 / year
703,Fav,3312,3349,0,< 50 / year
704,Fav,7288,250,10000,< 5/year
705,Fav,817,1741,50,< 3 / year
706,Fav,2924,7338,200,< 25 / year
707,Fav,776,6218,700,< 3 / year
708,Fav,1023,3521,10000,< 15/year
709,Fav,226,7825,900,< 3 / year
710,Fav,3232,4428,600,< 5/year
711,Fav,5088,4566,500,< 1 / year
712,Fav,213,5230,50,<400/year
713,Fav,5022,6629,600,< 5/year
714,Fav,7594,2949,5000,< 25 / year
715,Fav,6342,6734,0,< 3 / year
716,Fav,3797,2771,50000,< 5/year
717,Fav,6508,8291,100,> 400 / year
718,Fav,2510,6193,50,< 5/year
719,Fav,2086,5761,300,< 3 / year
720,Fav,7644,8644,2000,< 5/year
721,Fav,7218,3470,300,< 3 / year
722,Fav,3638,7120,800,< 3 / year
723,Fav,3498,4143,700,<100 / year
724,Fav,4567,7132,1000,< 3 / year
725,Fav,1403,6086,50,<400/year
726,Fav,7933,6550,50000,< 15/year
727,Fav,223,4621,800,< 3 / year
728,Fav,3968,230,900,< 25 / year
729,Fav,7320,1895,300,< 25 / year
730,Fav,914,5698,200,<400/year
731,Fav,5017,423,600,< 5/year
732,Fav,1894,1990,100,< 15/year
733,Fav,3750,437,700,<400/year
734,Fav,624,3455,50,< 3 / year
735,Fav,8834,6676,900,< 1 / year
736,Fav,1109,32,50000,> 400 / year
737,Fav,1734,1016,50000,<200/year
738,Fav,8165,7570,10000,< 1 / year
739,Fav,6306,5287,400,<100 / year
740,Fav,440,7180,50,< 15/year
741,Fav,6166,1787,400,< 5/year
742,Fav,3380,5756,2000,< 5/year
743,Fav,862,101,1000,< 3 / year
744,Fav,2875,3459,0,< 25 / year
745,Fav,1838,3272,50,<200/year
746,Fav,619,3976,50,> 400 / year
747,Fav,4139,1306,900,< 3 / year
748,Fav,6456,1727,50000,< 5/year
749,Fav,4790,6611,100,< 25 / year
750,Fav,1157,3634,20000,< 15/year
751,Fav,2663,3295,5000,< 3 / year
752,Fav,5819,1101,0,< 5/year
753,Fav,268,6524,300,< 5/year
754,Fav,3401,5187,100,< 3 / year
755,Fav,334,3883,10000,> 400 / year
756,Fav,5211,7748,2000,< 5/year
757,Fav,848,156,800,<400/year
758,Fav,1767,6083,1000,< 5/year
759,Fav,8339,3943,400,< 3 / year
760,Fav,8225,1689,800,< 3 / year
761,Fav,4457,896,20000,< 15/year
762,Fav,7176,2774,0,< 5/year
763,Fav,7886,3758,100,< 3 / year
764,Fav,942,2307,0,< 3 / year
765,Fav,8341,8813,500,< 1 / year
766,Fav,2674,2841,2000,< 15/year
767,Fav,8338,4196,1000,<200/year
768,Fav,1923,2846,800,< 5/year
769,Fav,3800,8875,1000,< 1 / year
770,Fav,5156,1841,50,<100 / year
771,Fav,269,3832,20000,<400/year
772,Fav,2578,4202,300,<200/year
773,Fav,8470,507,2000,< 5/year
774,Fav,6998,8130,400,< 50 / year
775,Fav,8845,6329,5000,< 5/year
776,Fav,6079,7669,0,< 50 / year
777,Fav,2612,2897,600,< 1 / year
778,Fav,5401,1395,500,< 5/year
779,Fav,7262,8816,300,< 3 / year
780,Fav,443,5946,900,< 50 / year
781,Fav,3431,6282,600,< 1 / year
782,Fav,4616,2817,300,< 1 / year
783,Fav,8544,6995,700,< 3 / year
784,Fav,8246,6244,900,> 400 / year
785,Fav,3734,3370,100,< 3 / year
786,Fav,6437,4155,0,< 3 / year
787,Fav,3249,1400,0,<400/year
788,Fav,8621,2645,1000,< 1 / year
789,Fav,6440,2722,300,<200/year
790,Fav,4683,6729,900,< 5/year
791,Fav,2605,8277,800,< 5/year
792,Fav,3681,8189,1000,< 25 / year
793,Fav,1201,841,0,< 3 / year
794,Fav,3273,5788,50,< 25 / year
795,Fav,3878,6121,700,< 1 / year
796,Fav,2318,2305,200,< 3 / year
797,Fav,6394,748,200,> 400 / year
798,Fav,7372,7375,5000,< 3 / year
799,Fav,1096,3421,900,< 5/year
800,Fav,1477,6035,700,< 3 / year
801,Fav,7899,5847,800,< 5/year
802,Fav,5542,3777,1000,< 1 / year
803,Fav,7127,7467,20000,< 5/year
804,Fav,6453,6533,700,< 5/year
805,Fav,6590,8391,2000,< 1 / year
806,Fav,2853,1635,50,< 3 / year
807,Fav,183,7257,300,< 3 / year
808,Fav,213,4289,50,> 400 / year
809,Fav,8142,3944,600,< 1 / year
810,Fav,1420,3105,800,<100 / year
811,Fav,5704,8283,50,<400/year
812,Fav,6003,7553,800,< 3 / year
813,Fav,2561,4027,400,< 1 / year
814,Fav,3631,6272,0,< 5/year
815,Fav,6116,3991,50,< 1 / year
816,Fav,4574,8030,700,< 3 / year
817,Fav,8161,7303,500,< 5/year
818,Fav,1396,239,900,< 3 / year
819,Fav,4866,3743,400,<100 / year
820,Fav,5906,3775,500,< 3 / year
821,Fav,8551,428,600,< 5/year
822,Fav,6901,3978,500,> 400 / year
823,Fav,8474,6427,20000,< 1 / year
824,Fav,35,275,10000,< 3 / year
825,Fav,1818,3595,400,< 3 / year
826,Fav,8717,6563,200,< 1 / year
827,Fav,2133,5637,200,< 3 / year
828,Fav,2551,6272,5000,< 15/year
829,Fav,7759,4469,5000,> 400 / year
830,Fav,3979,55,200,< 1 / year
831,Fav,3721,4342,900,< 3 / year
832,Fav,1200,3641,100,<400/year
833,Fav,4078,1742,5000,< 3 / year
834,Fav,3574,6069,200,> 400 / year
835,Fav,5197,759,5000,< 25 / year
836,Fav,3049,8573,50,<100 / year
837,Fav,7793,3678,200,> 400 / year
838,Fav,1930,6773,0,< 1 / year
839,Fav,2981,3928,50,< 1 / year
840,Fav,7860,1842,700,> 400 / year
841,Fav,3093,2613,200,< 1 / year
842,Fav,5676,4549,0,< 5/year
843,Fav,7270,46,50000,> 400 / year
844,Fav,6214,2323,200,< 5/year
845,Fav,2012,589,300,< 3 / year
846,Fav,5366,2333,400,< 3 / year
847,Fav,7533,5239,800,< 3 / year
848,Fav,6255,8103,300,< 5/year
849,Fav,6059,600,1000,> 400 / year
850,Fav,4290,7473,5000,<400/year
851,Fav,3404,8822,200,< 5/year
852,Fav,1905,1951,100,<100 / year
853,Fav,1795,4718,2000,< 15/year
854,Fav,3896,2889,400,< 1 / year
855,Fav,2716,7705,400,> 400 / year
856,Fav,4794,6863,100,<100 / year
857,Fav,7236,5167,50,> 400 / year
858,Fav,7158,1656,400,< 3 / year
859,Fav,544,3042,200,< 3 / year
860,Fav,7919,647,400,<200/year
861,Fav,1362,3372,300,< 3 / year
862,Fav,6220,100,700,< 1 / year
863,Fav,558,3486,0,< 3 / year
864,Fav,4880,8052,50,<200/year
865,Fav,8009,4573,800,< 1 / year
866,Fav,6711,7308,50000,< 15/year
867,Fav,5688,6032,5000,< 15/year
868,Fav,42,5,50000,< 5/year
869,Fav,6015,7420,600,< 1 / year
870,Fav,5921,8667,600,<200/year
871,Fav,2653,5861,10000,<400/year
872,Fav,401,5178,0,< 1 / year
873,Fav,368,2515,200,< 15/year
874,Fav,152,3124,1000,< 1 / year
875,Fav,4970,2207,0,< 3 / year
876,Fav,8173,7438,900,< 50 / year
877,Fav,7457,4626,400,< 3 / year
878,Fav,7792,3401,400,< 3 / year
879,Fav,3652,7813,800,< 5/year
880,Fav,6441,1301,100,< 3 / year
881,Fav,4189,8778,10000,< 5/year
882,Fav,1656,718,500,< 5/year
883,Fav,2904,2977,800,< 5/year
884,Fav,1634,8535,5000,< 1 / year
885,Fav,115,5867,400,< 1 / year
886,Fav,2456,6780,10000,< 5/year
887,Fav,8640,8560,400,< 5/year
888,Fav,267,4823,0,<200/year
889,Fav,2294,2497,20000,< 3 / year
890,Fav,1025,5393,400,< 5/year
891,Fav,8673,2613,200,< 3 / year
892,Fav,5889,4333,50,< 1 / year
893,Fav,8781,5818,100,< 15/year
894,Fav,5934,5445,0,< 5/year
895,Fav,5339,7393,400,< 1 / year
896,Fav,2126,8185,10000,< 25 / year
897,Fav,6830,8254,50,< 3 / year
898,Fav,1797,6418,10000,< 3 / year
899,Fav,3926,1630,1000,<200/year
900,Fav,7244,1367,300,< 5/year
901,Fav,5069,5176,800,< 25 / year
902,Fav,8325,4838,50,< 5/year
903,Fav,6691,2423,10000,> 400 / year
904,Fav,7757,5552,10000,<400/year
905,Fav,3105,6762,100,< 1 / year
906,Fav,5404,7062,500,< 3 / year
907,Fav,6618,1768,1000,<200/year
908,Fav,1210,4624,500,< 5/year
909,Fav,42,8363,20000,< 15/year
910,Fav,8964,6499,10000,< 50 / year
911,Fav,1797,5928,0,< 3 / year
912,Fav,3971,6952,600,> 400 / year
913,Fav,2006,1824,100,< 3 / year
914,Fav,5161,1234,600,<100 / year
915,Fav,855,2635,900,< 1 / year
916,Fav,5849,3985,600,< 5/year
917,Fav,1219,4674,0,< 5/year
918,Fav,2857,3510,5000,< 5/year
919,Fav,8331,3626,2000,< 15/year
920,Fav,889,7814,50000,< 15/year
921,Fav,6622,8670,10000,> 400 / year
922,Fav,5103,5099,400,<100 / year
923,Fav,6731,3307,900,< 5/year
924,Fav,7017,2170,500,< 5/year
925,Fav,1781,6284,50,< 1 / year
926,Fav,4479,7689,600,< 5/year
927,Fav,240,7291,0,> 400 / year
928,Fav,7973,1870,600,<400/year
929,Fav,549,3393,900,< 3 / year
930,Fav,3234,1486,100,< 5/year
931,Fav,5242,7031,1000,< 3 / year
932,Fav,8348,4955,2000,< 1 / year
933,Fav,5425,2748,400,< 15/year
934,Fav,7891,3942,50000,< 15/year
935,Fav,4148,2095,500,< 25 / year
936,Fav,594,5584,2000,< 5/year
937,Fav,8096,2343,200,<100 / year
938,Fav,3157,5464,0,< 25 / year
939,Fav,5741,8351,1000,< 15/year
940,Fav,963,5564,0,< 1 / year
941,Fav,1330,2645,200,< 5/year
942,Fav,691,19,500,< 15/year
943,Fav,7594,3796,900,< 25 / year
944,Fav,2275,7528,200,<400/year
945,Fav,8615,3950,200,<200/year
946,Fav,8965,3510,50000,< 5/year
947,Fav,7750,710,10000,< 15/year
948,Fav,1047,385,1000,< 1 / year
949,Fav,3787,3186,1000,< 1 / year
950,Fav,4382,6405,400,< 3 / year
951,Fav,1684,7963,50000,< 5/year
952,Fav,8098,2075,500,< 5/year
953,Fav,6236,4754,400,<400/year
954,Fav,2919,450,500,< 5/year
955,Fav,1005,8613,10000,< 5/year
956,Fav,6753,6330,200,< 15/year
957,Fav,3227,742,600,< 50 / year
958,Fav,6635,274,500,< 3 / year
959,Fav,6001,6773,600,<100 / year
960,Fav,1835,3316,20000,<400/year
961,Fav,6475,1570,200,< 25 / year
962,Fav,2835,350,50000,< 3 / year
963,Fav,4916,4187,2000,< 5/year
964,Fav,2821,7550,1000,< 5/year
965,Fav,8378,1347,900,<400/year
966,Fav,2384,8598,600,< 5/year
967,Fav,2528,4194,20000,< 5/year
968,Fav,8045,4066,600,<400/year
969,Fav,556,8598,5000,< 25 / year
970,Fav,7888,2663,400,< 5/year
971,Fav,6423,7549,400,<200/year
972,Fav,6012,4759,100,< 3 / year
973,Fav,8580,4383,900,< 15/year
974,Fav,6070,4708,2000,< 5/year
975,Fav,5968,4309,0,< 5/year
976,Fav,1275,3157,500,< 1 / year
977,Fav,5630,3909,800,< 1 / year
978,Fav,456,511,100,< 3 / year
979,Fav,3618,5111,10000,< 15/year
980,Fav,9030,7485,700,<200/year
981,Fav,7781,7606,800,< 1 / year
982,Fav,5119,3058,50000,< 5/year
983,Fav,5064,245,0,< 5/year
984,Fav,7258,7105,20000,< 15/year
985,Fav,5528,2699,600,> 400 / year
986,Fav,2634,4031,200,<400/year
987,Fav,7398,3354,500,< 1 / year
988,Fav,8304,2304,600,< 5/year
989,Fav,2278,4345,600,<100 / year
990,Fav,4897,2626,600,<400/year
991,Fav,7527,8678,2000,< 3 / year
992,Fav,4272,5223,1000,< 3 / year
993,Fav,1208,7712,1000,<200/year
994,Fav,8854,6361,20000,< 5/year
995,Fav,2045,5817,5000,< 15/year
996,Fav,1409,662,200,< 25 / year
997,Fav,7950,6562,600,<100 / year
998,Fav,4621,5486,400,<100 / year
999,Fav,7199,1197,600,< 1 / year
1000,Fav,3965,2956,800,< 3 / year
1001,Fav,4968,5378,300,< 15/year
1002,Fav,6091,2822,700,< 15/year
1003,Fav,4920,2872,800,< 5/year
1004,Fav,3198,6100,10000,< 15/year
1005,Fav,45,320,2000,<200/year
1006,Fav,8616,1678,10000,> 400 / year
1007,Fav,8810,30,20000,< 25 / year
1008,Fav,5710,3790,1000,< 1 / year
1009,Fav,7249,5069,100,<400/year
1010,Fav,535,4438,10000,< 5/year
1011,Fav,6566,3301,300,< 5/year
1012,Fav,336,5333,200,< 15/year
1013,Fav,6931,6452,20000,< 1 / year
1014,Fav,3936,3173,300,< 5/year
1015,Fav,8757,5994,800,< 15/year
1016,Fav,2916,1099,200,< 1 / year
1017,Fav,5247,3668,5000,< 5/year
1018,Fav,1795,1615,500,< 3 / year
1019,Fav,4953,995,1000,< 1 / year
1020,Fav,3155,7309,0,< 5/year
1021,Fav,918,1369,700,< 1 / year
1022,Fav,1145,2287,10000,<100 / year
1023,Fav,5222,4366,700,< 3 / year
1024,Fav,6924,5736,500,< 3 / year
1025,Fav,2167,2427,200,< 3 / year
1026,Fav,891,4889,5000,<100 / year
1027,Fav,8352,2204,500,< 15/year
1028,Fav,8980,9011,1000,< 15/year
1029,Fav,3781,3400,50,< 5/year
1030,Fav,4562,1145,500,< 3 / year
1031,Fav,7488,9012,0,< 5/year
1032,Fav,6549,735,100,< 5/year
1033,Fav,7731,2117,700,< 1 / year
1034,Fav,2385,2476,20000,< 50 / year
1035,Fav,2871,244,5000,< 1 / year
1036,Fav,564,7500,2000,< 1 / year
1037,Fav,1517,6376,900,<400/year
1038,Fav,1314,6194,300,< 1 / year
1039,Fav,542,8400,300,<400/year
1040,Fav,6858,281,20000,< 5/year
1041,Fav,8618,169,5000,< 5/year
1042,Fav,8802,8053,100,< 1 / year
1043,Fav,6647,8662,5000,<200/year
1044,Fav,1447,5385,10000,< 5/year
1045,Fav,5395,164,50,< 5/year
1046,Fav,698,4450,20000,< 5/year
1047,Fav,3653,7087,400,< 15/year
1048,Fav,2842,490,5000,< 5/year
1049,Fav,2401,6461,600,< 5/year
1050,Fav,5988,8966,500,< 5/year
1051,Fav,1054,4329,500,< 15/year
1052,Fav,6471,2845,600,<200/year
1053,Fav,4430,3079,800,< 50 / year
1054,Fav,4121,8760,200,< 3 / year
1055,Fav,5791,4070,1000,< 25 / year
1056,Fav,1948,2280,100,< 1 / year
1057,Fav,3417,1177,700,< 1 / year
1058,Fav,5402,913,400,<100 / year
1059,Fav,8182,3879,2000,< 5/year
1060,Fav,8304,2906,800,< 3 / year
1061,Fav,3435,7457,800,<200/year
1062,Fav,4869,1408,900,< 1 / year
1063,Fav,7168,4536,50000,< 3 / year
1064,Fav,2693,4916,800,< 3 / year
1065,Fav,1514,618,50000,> 400 / year
1066,Fav,7458,2655,50,< 3 / year
1067,Fav,6529,1180,5000,< 5/year
1068,Fav,7762,4843,800,< 15/year
1069,Fav,2768,5153,800,< 1 / year
1070,Fav,1913,1491,700,< 15/year
1071,Fav,1084,3578,100,< 15/year
1072,Fav,584,6187,200,< 3 / year
1073,Fav,54,6774,5000,< 5/year
1074,Fav,4395,7562,5000,< 15/year
1075,Fav,970,2598,900,< 1 / year
1076,Fav,4939,8287,0,<400/year
1077,Fav,7350,2049,100,< 50 / year
1078,Fav,5264,8775,800,< 15/year
1079,Fav,95,2467,0,< 25 / year
1080,Fav,3106,7781,800,< 3 / year
1081,Fav,8944,5753,600,< 1 / year
1082,Fav,1544,6005,2000,< 50 / year
1083,Fav,2465,5405,600,< 5/year
1084,Fav,725,2284,600,> 400 / year
1085,Fav,8036,7292,400,< 5/year
1086,Fav,163,5823,800,< 1 / year
1087,Fav,4933,3971,800,< 5/year
1088,Fav,1791,5101,50000,< 5/year
1089,Fav,2810,8929,50,<400/year
1090,Fav,5828,576,50,< 3 / year
1091,Fav,5853,5434,100,< 50 / year
1092,Fav,5740,7910,50,<200/year
1093,Fav,8878,5436,600,< 5/year
1094,Fav,7130,5225,2000,< 5/year
1095,Fav,208,6397,50,< 15/year
1096,Fav,307,8115,5000,< 1 / year
1097,Fav,5148,2343,600,<200/year
1098,Fav,1197,587,200,< 15/year
1099,Fav,2654,7376,400,< 3 / year
1100,Fav,4188,8244,10000,< 3 / year
1101,Fav,8072,1433,400,< 5/year
1102,Fav,7311,5299,300,< 5/year
1103,Fav,8740,1292,500,< 15/year
1104,Fav,8062,6028,600,< 25 / year
1105,Fav,7291,7971,700,<400/year
1106,Fav,4994,8768,800,< 3 / year
1107,Fav,791,6748,100,<100 / year
1108,Fav,7688,8346,100,< 5/year
1109,Fav,4643,4235,700,< 1 / year
1110,Fav,1847,8177,1000,< 3 / year
1111,Fav,6516,7388,20000,< 5/year
1112,Fav,2246,8978,500,<400/year
1113,Fav,5186,8689,200,< 1 / year
1114,Fav,3589,3929,700,<200/year
1115,Fav,4353,393,400,<400/year
1116,Fav,8870,8070,20000,> 400 / year
1117,Fav,348,8495,300,< 3 / year
1118,Fav,1716,2165,5000,< 5/year
1119,Fav,6057,1273,400,< 1 / year
1120,Fav,3441,3740,700,< 5/year
1121,Fav,2891,5,5000,< 5/year
1122,Fav,4741,8361,700,< 15/year
1123,Fav,1120,1629,50,<200/year
1124,Fav,6154,6358,1000,< 50 / year
1125,Fav,2774,4378,1000,< 5/year
1126,Fav,586,8477,50,> 400 / year
1127,Fav,6799,7042,10000,< 1 / year
1128,Fav,560,7534,600,< 15/year
1129,Fav,3546,75,20000,< 15/year
1130,Fav,5282,2421,2000,< 5/year
1131,Fav,5765,6573,50,< 3 / year
1132,Fav,2037,930,0,< 3 / year
1133,Fav,4584,4135,10000,< 5/year
1134,Fav,3069,7880,20000,< 15/year
1135,Fav,8237,7844,1000,< 3 / year
1136,Fav,3452,7729,500,< 3 / year
1137,Fav,3228,7472,900,< 5/year
1138,Fav,8086,7462,2000,< 5/year
1139,Fav,5211,760,800,< 15/year
1140,Fav,3317,8458,500,< 15/year
1141,Fav,3710,8774,400,< 15/year
1142,Fav,8125,8064,10000,< 1 / year
1143,Fav,6828,724,400,< 1 / year
1144,Fav,90,6344,50,< 5/year
1145,Fav,153,8681,50,< 1 / year
1146,Fav,5045,5174,50,> 400 / year
1147,Fav,8285,6493,500,< 25 / year
1148,Fav,5955,3274,50000,< 5/year
1149,Fav,3212,567,500,< 50 / year
1150,Fav,7978,52,10000,<400/year
1151,Fav,6570,6980,200,< 1 / year
1152,Fav,3992,4157,700,< 15/year
1153,Fav,6215,2177,600,< 5/year
1154,Fav,2799,6592,600,< 5/year
1155,Fav,6730,6096,700,< 5/year
1156,Fav,7293,7737,800,< 50 / year
1157,Fav,3936,8107,50000,<400/year
1158,Fav,3875,1241,2000,< 5/year
1159,Fav,3554,3923,0,< 5/year
1160,Fav,1636,3058,1000,< 5/year
1161,Fav,532,1560,20000,< 50 / year
1162,Fav,3524,651,50000,< 25 / year
1163,Fav,1812,4064,900,< 5/year
1164,Fav,4788,7980,400,< 3 / year
1165,Fav,351,4638,50,< 3 / year
1166,Fav,1492,642,800,< 5/year
1167,Fav,23,6783,100,< 5/year
1168,Fav,2141,2829,2000,< 5/year
1169,Fav,387,357,50000,< 3 / year
1170,Fav,8777,4229,5000,< 5/year
1171,Fav,7815,7606,700,< 5/year
1172,Fav,2890,3913,200,< 1 / year
1173,Fav,142,2933,900,< 3 / year
1174,Fav,3242,845,200,< 15/year
1175,Fav,121,2868,10000,< 5/year
1176,Fav,4943,7892,0,< 5/year
1177,Fav,1087,3594,50,<200/year
1178,Fav,7855,452,600,< 5/year
1179,Fav,6962,2306,200,< 1 / year
1180,Fav,7580,2014,10000,< 3 / year
1181,Fav,5094,5381,500,< 5/year
1182,Fav,7472,7560,5000,<400/year
1183,Fav,5771,5748,600,< 5/year
1184,Fav,6483,3118,5000,< 3 / year
1185,Fav,6400,5170,5000,< 5/year
1186,Fav,274,4251,200,< 5/year
1187,Fav,4148,4064,0,< 5/year
1188,Fav,139,4940,200,< 5/year
1189,Fav,1359,4814,400,< 5/year
1190,Fav,8149,6391,100,< 3 / year
1191,Fav,5148,8939,100,< 1 / year
1192,Fav,4073,8517,1000,<200/year
1193,Fav,3561,4999,300,< 15/year
1194,Fav,1284,2459,300,> 400 / year
1195,Fav,7114,5832,0,< 3 / year
1196,Fav,2811,3916,100,< 1 / year
1197,Fav,3725,7018,100,< 5/year
1198,Fav,2047,614,900,< 15/year
1199,Fav,3489,3742,200,< 1 / year
1200,Fav,5728,27,800,< 1 / year
1201,Fav,8130,2604,1000,> 400 / year
1202,Fav,771,6095,700,< 1 / year
1203,Fav,669,3755,400,< 5/year
1204,Fav,5247,6229,600,< 15/year
1205,Fav,4546,3997,900,< 5/year
1206,Fav,4450,7670,2000,< 3 / year
1207,Fav,4458,3647,600,< 3 / year
1208,Fav,1273,3455,300,<200/year
1209,Fav,266,8254,20000,< 5/year
1210,Fav,8451,2385,600,< 3 / year
1211,Fav,4230,8100,400,< 3 / year
1212,Fav,7649,1468,50,< 5/year
1213,Fav,8013,5692,1000,<400/year
1214,Fav,6703,1548,300,< 1 / year
1215,Fav,6727,5273,50000,< 15/year
1216,Fav,6806,7237,50000,< 3 / year
1217,Fav,1353,4120,50,<400/year
1218,Fav,47,3887,50000,< 1 / year
1219,Fav,7774,2982,50,< 5/year
1220,Fav,3514,5625,50000,< 5/year
1221,Fav,6786,2036,500,< 3 / year
1222,Fav,6133,8886,2000,< 5/year
1223,Fav,828,4662,300,< 1 / year
1224,Fav,5312,6653,50,< 3 / year
1225,Fav,6463,7934,2000,<100 / year
1226,Fav,4721,7880,50,< 3 / year
1227,Fav,7347,8301,5000,< 25 / year
1228,Fav,4147,8235,700,<100 / year
1229,Fav,8603,1720,100,< 5/year
1230,Fav,7871,2562,50,< 3 / year
1231,Fav,5313,1497,700,< 15/year
1232,Fav,3378,8213,100,<100 / year
1233,Fav,5193,6964,800,< 1 / year
1234,Fav,2869,4760,300,< 5/year
1235,Fav,5215,1023,50,< 3 / year
1236,Fav,7063,1793,0,<100 / year
1237,Fav,6572,8488,800,<400/year
1238,Fav,8879,7498,500,<200/year
1239,Fav,8231,2217,10000,< 5/year
1240,Fav,8520,5996,900,< 3 / year
1241,Fav,6837,7523,500,<200/year
1242,Fav,5076,7954,400,< 15/year
1243,Fav,7640,8864,10000,< 15/year
1244,Fav,1153,5837,50,< 15/year
1245,Fav,6740,1770,20000,< 5/year
1246,Fav,1489,634,400,< 50 / year
1247,Fav,8831,4772,400,< 3 / year
1248,Fav,3778,6131,50,< 5/year
1249,Fav,330,1760,2000,< 15/year
1250,Fav,8120,2586,300,< 50 / year
1251,Fav,2368,7596,800,< 3 / year
1252,Fav,6009,5966,0,< 1 / year
1253,Fav,1963,2233,50000,< 1 / year
1254,Fav,1360,2756,2000,< 3 / year
1255,Fav,5527,3673,300,< 5/year
1256,Fav,8502,4826,300,< 3 / year
1257,Fav,2029,8754,700,< 5/year
1258,Fav,4227,3593,800,< 15/year
1259,Fav,4561,5175,500,< 5/year
1260,Fav,780,8369,2000,< 25 / year
1261,Fav,3372,4116,600,< 3 / year
1262,Fav,2264,82,400,< 1 / year
1263,Fav,5238,4754,700,< 1 / year
1264,Fav,8774,3693,10000,< 25 / year
1265,Fav,8126,1335,100,< 3 / year
1266,Fav,7177,5257,500,< 25 / year
1267,Fav,800,484,200,< 1 / year
1268,Fav,8723,6245,2000,< 3 / year
1269,Fav,6631,6204,500,< 3 / year
1270,Fav,8023,7517,600,< 5/year
1271,Fav,6624,304,600,< 5/year
1272,Fav,5448,1745,1000,< 5/year
1273,Fav,1156,7685,1000,< 50 / year
1274,Fav,8651,926,50000,< 1 / year
1275,Fav,3653,825,50000,< 1 / year
1276,Fav,4955,7280,50000,<400/year
1277,Fav,7322,8433,10000,<200/year
1278,Fav,4888,1317,2000,< 5/year
1279,Fav,5293,6033,500,< 5/year
1280,Fav,4068,3911,400,< 5/year
1281,Fav,5962,3131,500,< 15/year
1282,Fav,977,6660,600,<100 / year
1283,Fav,5522,822,600,< 3 / year
1284,Fav,3807,159,800,< 3 / year
1285,Fav,860,2221,600,< 15/year
1286,Fav,3627,5385,600,< 3 / year
1287,Fav,8497,8941,200,< 3 / year
1288,Fav,195,5077,400,< 15/year
1289,Fav,4735,46,5000,<200/year
1290,Fav,46,1487,700,< 5/year
1291,Fav,522,632,600,< 15/year
1292,Fav,1464,7676,1000,<100 / year
1293,Fav,8183,922,300,<100 / year
1294,Fav,1152,5513,2000,< 3 / year
1295,Fav,3577,6394,1000,< 3 / year
1296,Fav,6592,6458,5000,< 50 / year
1297,Fav,1556,869,10000,< 15/year
1298,Fav,4018,7703,5000,< 5/year
1299,Fav,842,7335,400,< 3 / year
1300,Fav,7620,7877,1000,< 50 / year
1301,Fav,669,7338,20000,< 50 / year
1302,Fav,2892,4325,50000,< 15/year
1303,Fav,4620,3869,300,< 3 / year
1304,Fav,8302,5595,2000,< 3 / year
1305,Fav,5732,3218,900,< 3 / year
1306,Fav,2846,8756,700,< 3 / year
1307,Fav,5249,107,300,< 5/year
1308,Fav,3506,5595,50000,< 5/year
1309,Fav,7388,2454,50,<400/year
1310,Fav,6398,8020,800,< 5/year
1311,Fav,7170,170,900,< 5/year
1312,Fav,5093,6133,100,< 3 / year
1313,Fav,931,6630,800,< 3 / year
1314,Fav,7680,5080,600,<400/year
1315,Fav,1463,7651,300,< 5/year
1316,Fav,2549,442,900,< 1 / year
1317,Fav,5602,7742,800,< 5/year
1318,Fav,3717,4375,0,< 3 / year
1319,Fav,2183,7362,900,< 3 / year
1320,Fav,5855,4502,800,< 3 / year
1321,Fav,7832,2735,20000,> 400 / year
1322,Fav,4216,8445,20000,< 1 / year
1323,Fav,4386,4885,400,< 3 / year
1324,Fav,5428,5636,2000,< 3 / year
1325,Fav,3324,8460,50000,< 3 / year
1326,Fav,6615,2606,5000,< 5/year
1327,Fav,1163,2244,100,< 1 / year
1328,Fav,3435,3344,700,< 5/year
1329,Fav,3330,3194,0,< 3 / year
1330,Fav,978,2251,2000,< 1 / year
1331,Fav,4079,1403,0,< 15/year
1332,Fav,8543,8895,5000,< 1 / year
1333,Fav,5843,597,500,<100 / year
1334,Fav,5273,4201,700,<200/year
1335,Fav,8423,4842,700,<200/year
1336,Fav,3940,2464,300,<100 / year
1337,Fav,2149,768,300,<400/year
1338,Fav,5437,7221,900,< 5/year
1339,Fav,7823,3374,5000,<100 / year
1340,Fav,3306,3444,900,< 15/year
1341,Fav,6731,6661,1000,< 5/year
1342,Fav,4664,693,50000,< 5/year
1343,Fav,3253,3033,50,< 3 / year
